Ticker,Company Name,Sector,Industry
EVFM,"Evofem Biosciences, Inc.",Healthcare,Biotechnology
EVGN,Evogene Ltd.,Healthcare,Biotechnology
EVGO,"EVgo, Inc.",Consumer Cyclical,Specialty Retail
EVLO,"Evelo Biosciences, Inc.",Healthcare,Biotechnology
EVLV,"Evolv Technologies Holdings, Inc.",Industrials,Security & Protection Services
EVOK,N/A,N/A,N/A
EVOL,"Symbolic Logic, Inc.",Technology,Software - Application
EVOP,N/A,N/A,N/A
EVTV,"Envirotech Vehicles, Inc.",Consumer Cyclical,Auto Manufacturers
EWBC,"East West Bancorp, Inc.",Financial Services,Banks - Regional
EWCZ,"European Wax Center, Inc.",Consumer Defensive,Household & Personal Products
EWTX,"Edgewise Therapeutics, Inc.",Healthcare,Biotechnology
EXAS,Exact Sciences Corporation,Healthcare,Diagnostics & Research
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology
EXFO,N/A,N/A,N/A
EXFY,"Expensify, Inc.",Technology,Software - Application
EXLS,"ExlService Holdings, Inc.",Technology,Information Technology Services
EXPD,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics
EXPEEXPI,N/A,N/A,N/A
EXPO,"Exponent, Inc.",Industrials,Engineering & Construction
EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment
EYE,"National Vision Holdings, Inc.",Consumer Cyclical,Specialty Retail
EYEN,N/A,N/A,N/A
EYES,N/A,N/A,N/A
EYPT,"EyePoint, Inc.",Healthcare,Biotechnology
EZFL,N/A,N/A,N/A
EZPW,"EZCORP, Inc.",Financial Services,Credit Services
FA,First Advantage Corporation,Industrials,Specialty Business Services
FAMI,"Farmmi, Inc.",Consumer Defensive,Packaged Foods
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P
FANH,N/A,N/A,N/A
FARM,Farmer Bros. Co.,Consumer Defensive,Packaged Foods
FARO,N/A,N/A,N/A
FAST,Fastenal Company,Industrials,Industrial Distribution
FAT,FAT Brands Inc.,Consumer Cyclical,Restaurants
FATE,"Fate Therapeutics, Inc.",Healthcare,Biotechnology
FB,ProShares S&P 500 Dynamic Daily Buffer ETF,N/A,N/A
FBIO,"Fortress Biotech, Inc.",Healthcare,Biotechnology
FBIZ,"First Business Financial Services, Inc.",Financial Services,Banks - Regional
FBLG,"FibroBiologics, Inc.",Healthcare,Biotechnology
FBMS,N/A,N/A,N/A
FBNCFBRX,N/A,N/A,N/A
FCBC,"First Community Bankshares, Inc.",Financial Services,Banks - Regional
FCBP,N/A,N/A,N/A
FCCO,First Community Corporation,Financial Services,Banks - Regional
FCEL,"FuelCell Energy, Inc.",Industrials,Electrical Equipment & Parts
FCFS,"FirstCash Holdings, Inc.",Financial Services,Credit Services
FCNCA,"First Citizens BancShares, Inc.",Financial Services,Banks - Regional
FCSC,N/A,N/A,N/A
FCUV,Focus Universal Inc.,Technology,Scientific & Technical Instruments
FDBC,"Fidelity D & D Bancorp, Inc.",Financial Services,Banks - Regional
FDEFFDMT,N/A,N/A,N/A
FDUS,Fidus Investment Corporation,Financial Services,Asset Management
FEAM,"5E Advanced Materials, Inc.",Basic Materials,Specialty Chemicals
FEIM,"Frequency Electronics, Inc.",Technology,Communication Equipment
FELE,"Franklin Electric Co., Inc.",Industrials,Specialty Industrial Machinery
FENC,Fennec Pharmaceuticals Inc.,Healthcare,Biotechnology
FFBC,First Financial Bancorp.,Financial Services,Banks - Regional
FFBW,"FFBW, Inc.",Financial Services,Banks - Regional
FFIC,Flushing Financial Corporation,Financial Services,Banks - Regional
FFIE,N/A,N/A,N/A
FFIN,"First Financial Bankshares, Inc.",Financial Services,Banks - Regional
FFIV,"F5, Inc.",Technology,Software - Infrastructure
FFNW,N/A,N/A,N/A
FFWM,First Foundation Inc.,Financial Services,Banks - Regional
FGBI,"First Guaranty Bancshares, Inc.",Financial Services,Banks - Regional
FGEN,N/A,N/A,N/A
FGF,N/A,N/A,N/A
FHB,"First Hawaiian, Inc.",Financial Services,Banks - Regional
FHTX,Foghorn Therapeutics Inc.,Healthcare,Biotechnology
FIBK,"First Interstate BancSystem, Inc.",Financial Services,Banks - Regional
FINL,N/A,N/A,N/A
FINW,FinWise Bancorp,Financial Services,Banks - Regional
FIP,FTAI Infrastructure Inc.,Industrials,Conglomerates
FISI,"Financial Institutions, Inc.",Financial Services,Banks - Regional
FISV,"Fiserv, Inc.",N/A,N/A
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional
FIVE,"Five Below, Inc.",Consumer Cyclical,Specialty Retail
FIVN,"Five9, Inc.",Technology,Software - Infrastructure
FIZZ,National Beverage Corp.,Consumer Defensive,Beverages - Non-Alcoholic
FLDM,N/A,N/A,N/A
FLEX,Flex Ltd.,Technology,Electronic Components
FLGT,"Fulgent Genetics, Inc.",Healthcare,Diagnostics & Research
FLIC,N/A,N/A,N/A
FLIR,N/A,N/A,N/A
FLNC,"Fluence Energy, Inc.",Utilities,Utilities - Renewable
FLNT,"Fluent, Inc.",Communication Services,Advertising Agencies
FLS,Flowserve Corporation,Industrials,Specialty Industrial Machinery
FLUX,"Flux Power Holdings, Inc.",Industrials,Electrical Equipment & Parts
FLWS,"1-800-FLOWERS.COM, Inc.",Consumer Cyclical,Specialty Retail
FLXNFLXS,N/A,N/A,N/A
FLYW,Flywire Corporation,Technology,Software - Infrastructure
FMBH,"First Mid Bancshares, Inc.",Financial Services,Banks - Regional
FMBI,N/A,N/A,N/A
FMCB,Farmers & Merchants Bancorp,Financial Services,Banks - Regional
FMNB,Farmers National Banc Corp.,Financial Services,Banks - Regional
FNCH,"Finch Therapeutics Group, Inc.",Healthcare,Biotechnology
FNGR,"FingerMotion, Inc.",Communication Services,Telecom Services
FNHC,N/A,N/A,N/A
FNJN,N/A,N/A,N/A
FNKO,"Funko, Inc.",Consumer Cyclical,Leisure
FNLC,"The First Bancorp, Inc.",Financial Services,Banks - Regional
FNWB,First Northwest Bancorp,Financial Services,Banks - Regional
FNWD,Finward Bancorp,Financial Services,Banks - Regional
FOCS,N/A,N/A,N/A
FOLD,"Amicus Therapeutics, Inc.",Healthcare,Biotechnology
FOMX,N/A,N/A,N/A
FONR,FONAR Corporation,Healthcare,Diagnostics & Research
FORA,Forian Inc.,Healthcare,Health Information Services
FORD,N/A,N/A,N/A
FORK,N/A,N/A,N/A
FORM,"FormFactor, Inc.",Technology,Semiconductor Equipment & Materials
FORR,"Forrester Research, Inc.",Industrials,Consulting Services
FORTY,Formula Systems (1985) Ltd.,Technology,Information Technology Services
FOSL,"Fossil Group, Inc.",Consumer Cyclical,Footwear & Accessories
FOX,Fox Corporation,Communication Services,Entertainment
FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Auto Parts
FPAY,N/A,N/A,N/A
FPRX,N/A,N/A,N/A
FRAN,N/A,N/A,N/A
FRBA,First Bank,Financial Services,Banks - Regional
FRBK,N/A,N/A,N/A
FRED,N/A,N/A,N/A
FREQ,N/A,N/A,N/A
FRG,N/A,N/A,N/A
FRGI,N/A,N/A,N/A
FRHC,Freedom Holdings Corp.,Financial Services,Financial Conglomerates
FRME,First Merchants Corporation,Financial Services,Banks - Regional
FROG,JFrog Ltd.,Technology,Software - Application
FRPH,"FRP Holdings, Inc.",Real Estate,Real Estate Services
FRPT,"Freshpet, Inc.",Consumer Defensive,Packaged Foods
FRSH,Freshworks Inc.,Technology,Software - Application
FRST,Primis Financial Corp.,Financial Services,Banks - Regional
FRTX,N/A,N/A,N/A
FRZA,N/A,N/A,N/A
FSBC,Five Star Bancorp,Financial Services,Banks - Regional
FSBW,"FS Bancorp, Inc.",Financial Services,Banks - Regional
FSCT,N/A,N/A,N/A
FSEA,"First Seacoast Bancorp, Inc.",Financial Services,Banks - Regional
FSFGFSLR,N/A,N/A,N/A
FSTR,L.B. Foster Company,Industrials,Railroads
FTAI,FTAI Aviation Ltd.,Industrials,Rental & Leasing Services
FTCI,"FTC Solar, Inc.",Technology,Solar
FTDR,Error,Error,Error
FTEK,Error,Error,Error
FTFT,Future FinTech Group Inc.,Technology,Software - Application
FTHM,Fathom Holdings Inc.,Real Estate,Real Estate Services
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure
FTRE,Fortrea Holdings Inc.,Healthcare,Biotechnology
FULC,"Fulcrum Therapeutics, Inc.",Healthcare,Biotechnology
FULT,Fulton Financial Corporation,Financial Services,Banks - Regional
FUNC,First United Corporation,Financial Services,Banks - Regional
FUSB,"First US Bancshares, Inc.",Financial Services,Banks - Regional
FUTU,Futu Holdings Limited,Financial Services,Capital Markets
FUV,N/A,N/A,N/A
FVCB,"FVCBankcorp, Inc.",Financial Services,Banks - Regional
FVE,N/A,N/A,N/A
FWBI,N/A,N/A,N/A
FWP,N/A,N/A,N/A
FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics
FWRG,"First Watch Restaurant Group, Inc.",Consumer Cyclical,Restaurants
GABC,"German American Bancorp, Inc.",Financial Services,Banks - Regional
GAIA,"Gaia, Inc.",Communication Services,Entertainment
GAIN,Gladstone Investment Corporation,Financial Services,Asset Management
GALT,Galectin Therapeutics Inc.,Healthcare,Biotechnology
GAMB,Gambling.com Group Limited,Consumer Cyclical,Gambling
GANX,"Gain Therapeutics, Inc.",Healthcare,Biotechnology
GARS,N/A,N/A,N/A
GASS,StealthGas Inc.,Industrials,Marine Shipping
GBCI,"Glacier Bancorp, Inc.",Financial Services,Banks - Regional
GBDC,"Golub Capital BDC, Inc.",Financial Services,Asset Management
GBIO,Generation Bio Co.,Healthcare,Biotechnology
GBLI,"Global Indemnity Group, LLC",Financial Services,Insurance - Property & Casualty
GBT,N/A,N/A,N/A
GCBC,"Greene County Bancorp, Inc.",Financial Services,Banks - Regional
GCMG,GCM Grosvenor Inc.,Financial Services,Asset Management
GCT,GigaCloud Technology Inc.,Technology,Software - Infrastructure
GDEN,"Golden Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos
GDRX,"GoodRx Holdings, Inc.",Healthcare,Health Information Services
GDS,GDS Holdings Limited,Technology,Information Technology Services
GDYN,"Grid Dynamics Holdings, Inc.",Technology,Information Technology Services
GECC,Great Elm Capital Corp.,Financial Services,Asset Management
GEG,"Great Elm Group, Inc.",Financial Services,Asset Management
GEHC,GE HealthCare Technologies Inc.,Healthcare,Medical Devices
GEMP,N/A,N/A,N/A
GEN,Gen Digital Inc.,Technology,Software - Infrastructure
GENC,"Gencor Industries, Inc.",Industrials,Farm & Heavy Construction Machinery
GENE,N/A,N/A,N/A
GEOS,Geospace Technologies Corporation,Energy,Oil & Gas Equipment & Services
GERN,Geron Corporation,Healthcare,Biotechnology
GEVO,"Gevo, Inc.",Basic Materials,Specialty Chemicals
GFED,N/A,N/A,N/A
GFN,N/A,N/A,N/A
GFS,GLOBALFOUNDRIES Inc.,Technology,Semiconductors
GH,"Guardant Health, Inc.",Healthcare,Diagnostics & Research
GHSI,N/A,N/A,N/A
GIFI,"Gulf Island Fabrication, Inc.",Industrials,Metal Fabrication
GIGA,N/A,N/A,N/A
GIGM,GigaMedia Limited,Communication Services,Electronic Gaming & Multimedia
GIII,"G-III Apparel Group, Ltd.",Consumer Cyclical,Apparel Manufacturing
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General
GILT,Gilat Satellite Networks Ltd.,Technology,Communication Equipment
GIPR,"Generation Income Properties, Inc.",Real Estate,REIT - Diversified
GLAD,Gladstone Capital Corporation,Financial Services,Asset Management
GLBS,Globus Maritime Limited,Industrials,Marine Shipping
GLDD,Great Lakes Dredge & Dock Corporation,Industrials,Engineering & Construction
GLIBA,N/A,Communication Services,Telecom Services
GLMD,Galmed Pharmaceuticals Ltd.,Healthcare,Biotechnology
GLNG,Golar LNG Limited,Energy,Oil & Gas Midstream
GLPG,Galapagos NV,Healthcare,Biotechnology
GLPI,"Gaming and Leisure Properties, Inc.",Real Estate,REIT - Specialty
GLRE,"Greenlight Capital Re, Ltd.",Financial Services,Insurance - Reinsurance
GLTO,Galecto Inc,Healthcare,Biotechnology
GLUE,"Monte Rosa Therapeutics, Inc.",Healthcare,Biotechnology
GLUU,N/A,N/A,N/A
GLYC,N/A,N/A,N/A
GMAB,Genmab A/S,Healthcare,Biotechnology
GMDA,N/A,N/A,N/A
GMGI,"Golden Matrix Group, Inc.",Communication Services,Electronic Gaming & Multimedia
GMLP,N/A,N/A,N/A
GNCA,N/A,N/A,N/A
GNCMA,N/A,N/A,N/A
GNFT,N/A,N/A,N/A
GNLN,"Greenlane Holdings, Inc.",Consumer Defensive,Tobacco
GNLX,Genelux Corporation,Healthcare,Biotechnology
GNMK,N/A,N/A,N/A
GNPX,"Genprex, Inc.",Healthcare,Biotechnology
GNTXGNTY,N/A,N/A,N/A
GO,Grocery Outlet Holding Corp.,Consumer Defensive,Grocery Stores
GOCO,"GoHealth, Inc.",Financial Services,Insurance Brokers
GOEV,Canoo Inc.,Consumer Cyclical,Auto Manufacturers
GOGL,N/A,N/A,N/A
GOGO,Gogo Inc.,Communication Services,Telecom Services
GOOD,Gladstone Commercial Corporation,Real Estate,REIT - Diversified
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information
GOSS,"Gossamer Bio, Inc.",Healthcare,Biotechnology
GPCR,Structure Therapeutics Inc.,Healthcare,Biotechnology
GPIC,N/A,N/A,N/A
GPOR,Gulfport Energy Corporation,Energy,Oil & Gas E&P
GPP,N/A,N/A,N/A
GPRE,Green Plains Inc.,Basic Materials,Chemicals
GPROGRAY,N/A,N/A,N/A
GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction
GRI,"GRI Bio, Inc.",Healthcare,Biotechnology
GRIF,N/A,N/A,N/A
GRIN,VictoryShares International Free Cash Flow Growth ETF,N/A,N/A
GRMN,Garmin Ltd.,Technology,Scientific & Technical Instruments
GRNA,N/A,N/A,N/A
GRNQ,Greenpro Capital Corp.,Industrials,Consulting Services
GRPN,"Groupon, Inc.",Communication Services,Internet Content & Information
GRTS,N/A,N/A,N/A
GRTX,"Galera Therapeutics, Inc.",Healthcare,Biotechnology
GRWG,GrowGeneration Corp.,Consumer Cyclical,Specialty Retail
GRYP,N/A,N/A,N/A
GSAT,"Globalstar, Inc.",Communication Services,Telecom Services
GSBC,"Great Southern Bancorp, Inc.",Financial Services,Banks - Regional
GSHD,"Goosehead Insurance, Inc.",Financial Services,Insurance Brokers
GSIT,"GSI Technology, Inc.",Technology,Semiconductors
GSKY,N/A,N/A,N/A
GSM,Ferroglobe PLC,Basic Materials,Other Industrial Metals & Mining
GSUM,N/A,N/A,N/A
GTBP,"GT Biopharma, Inc.",Healthcare,Biotechnology
GTEC,Greenland Technologies Holding Corporation,Consumer Cyclical,Auto Parts
GTHX,N/A,N/A,N/A
GTIM,Good Times Restaurants Inc.,Consumer Cyclical,Restaurants
GTLB,GitLab Inc.,Technology,Software - Infrastructure
GTLS,"Chart Industries, Inc.",Industrials,Specialty Industrial Machinery
GURE,"Gulf Resources, Inc.",Basic Materials,Chemicals
GUTS,"Fractyl Health, Inc.",Healthcare,Biotechnology
GWPH,N/A,N/A,N/A
GWRS,"Global Water Resources, Inc.",Utilities,Utilities - Regulated Water
GYRE,"Gyre Therapeutics, Inc.",Healthcare,Biotechnology
GYRO,"Gyrodyne, LLC",Real Estate,Real Estate Services
HA,N/A,N/A,N/A
HAFC,Hanmi Financial Corporation,Financial Services,Banks - Regional
HAIN,"The Hain Celestial Group, Inc.",Consumer Defensive,Packaged Foods
HALL,"Hallmark Financial Services, Inc.",Financial Services,Insurance - Property & Casualty
HALO,"Halozyme Therapeutics, Inc.",Healthcare,Biotechnology
HAPP,N/A,N/A,N/A
HARL,Harleysville Financial Corporation,Financial Services,Banks - Regional
HARP,N/A,N/A,N/A
HAYN,N/A,N/A,N/A
HBCP,"Home Bancorp, Inc.",Financial Services,Banks - Regional
HBHC,N/A,N/A,N/A
HBIO,"Harvard Bioscience, Inc.",Healthcare,Medical Instruments & Supplies
HBMD,N/A,N/A,N/A
HBNC,"Horizon Bancorp, Inc.",Financial Services,Banks - Regional
HBT,"HBT Financial, Inc.",Financial Services,Banks - Regional
HCACU,Hall Chadwick Acquisition Corp.,N/A,N/A
HCAT,"Health Catalyst, Inc.",Healthcare,Health Information Services
HCCI,N/A,N/A,N/A
HCDI,N/A,N/A,N/A
HCKT,"The Hackett Group, Inc.",Technology,Information Technology Services
HCM,HUTCHMED (China) Limited,Healthcare,Drug Manufacturers - Specialty & Generic
HCP,N/A,N/A,N/A
HCSG,"Healthcare Services Group, Inc.",Healthcare,Medical Care Facilities
HCTI,"Healthcare Triangle, Inc.",Healthcare,Health Information Services
HCWB,HCW Biologics Inc.,Healthcare,Biotechnology
HDS,N/A,N/A,N/A
HDSN,"Hudson Technologies, Inc.",Basic Materials,Specialty Chemicals
HEAR,N/A,N/A,N/A
HEBT,N/A,N/A,N/A
HEES,N/A,N/A,N/A
HELE,Helen of Troy Limited,Consumer Defensive,Household & Personal Products
HEPA,"Hepion Pharmaceuticals, Inc.",Healthcare,Biotechnology
HFBL,"Home Federal Bancorp, Inc. of Louisiana",Financial Services,Banks - Regional
HFFG,HF Foods Group Inc.,Consumer Defensive,Food Distribution
HFWA,Heritage Financial Corporation,Financial Services,Banks - Regional
HGBL,Heritage Global Inc.,Financial Services,Capital Markets
HHGP,N/A,N/A,N/A
HHR,N/A,N/A,N/A
HIBB,N/A,N/A,N/A
HIFS,Hingham Institution for Savings,Financial Services,Banks - Regional
HIHO,Highway Holdings Limited,Industrials,Metal Fabrication
HIMX,"Himax Technologies, Inc.",Technology,Semiconductors
HJLI,N/A,N/A,N/A
HLG,N/A,N/A,N/A
HLIT,Harmonic Inc.,Technology,Communication Equipment
HLMN,Hillman Solutions Corp.,Industrials,Tools & Accessories
HLNE,Hamilton Lane Incorporated,Financial Services,Asset Management
HLTH,N/A,N/A,N/A
HLVX,N/A,N/A,N/A
HMHC,N/A,N/A,N/A
HMNF,N/A,N/A,N/A
HMPT,N/A,N/A,N/A
HMST,N/A,N/A,N/A
HMSY,N/A,N/A,N/A
HMTV,N/A,N/A,N/A
HNNA,"Hennessy Advisors, Inc.",Financial Services,Asset Management
HNRG,Hallador Energy Company,Energy,Thermal Coal
HNST,"The Honest Company, Inc.",Consumer Defensive,Household & Personal Products
HNVR,"Hanover Bancorp, Inc.",Financial Services,Banks - Regional
HOFT,Hooker Furnishings Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
HOFV,N/A,N/A,N/A
HOLI,N/A,N/A,N/A
HOLX,"Hologic, Inc.",Healthcare,Medical Instruments & Supplies
HOMB,"Home BancShares, Inc.",Financial Services,Banks - Regional
HONE,N/A,N/A,N/A
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets
HOOK,HOOKIPA Pharma Inc.,Healthcare,Biotechnology
HOPE,"Hope Bancorp, Inc.",Financial Services,Banks - Regional
HOTH,"Hoth Therapeutics, Inc.",Healthcare,Biotechnology
HOTR,N/A,N/A,N/A
HOUR,"Hour Loop, Inc.",Consumer Cyclical,Internet Retail
HOWL,"Werewolf Therapeutics, Inc.",Healthcare,Biotechnology
HPK,"HighPeak Energy, Inc.",Energy,Oil & Gas E&P
HQI,"HireQuest, Inc.",Industrials,Staffing & Employment Services
HQY,"HealthEquity, Inc.",Healthcare,Health Information Services
HRMY,"Harmony Biosciences Holdings, Inc.",Healthcare,Biotechnology
HROW,"Harrow, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
HRTX,"Heron Therapeutics, Inc.",Healthcare,Biotechnology
HRZN,Horizon Technology Finance Corporation,Financial Services,Asset Management
HSCS,HeartSciences Inc.,Healthcare,Medical Devices
HSDT,Solana Company,Financial Services,Asset Management
HSIC,"Henry Schein, Inc.",Healthcare,Medical Distribution
HSII,N/A,N/A,N/A
HSKA,N/A,N/A,N/A
HSTM,"HealthStream, Inc.",Healthcare,Health Information Services
HSTO,N/A,N/A,N/A
HTBI,N/A,N/A,N/A
HTBK,Heritage Commerce Corp,Financial Services,Banks - Regional
HTBX,N/A,N/A,N/A
HTGC,"Hercules Capital, Inc.",Financial Services,Asset Management
HTGM,N/A,N/A,N/A
HTHT,H World Group Limited,Consumer Cyclical,Lodging
HTIA,N/A,N/A,N/A
HTLD,"Heartland Express, Inc.",Industrials,Trucking
HTLFHUBC,N/A,N/A,N/A
HUBG,"Hub Group, Inc.",Industrials,Integrated Freight & Logistics
HUIZ,Huize Holding Limited,Financial Services,Insurance Brokers
HUMA,"Humacyte, Inc.",Healthcare,Biotechnology
HURC,"Hurco Companies, Inc.",Industrials,Specialty Industrial Machinery
HURN,Huron Consulting Group Inc.,Industrials,Consulting Services
HVBC,N/A,N/A,N/A
HWBK,"Hawthorn Bancshares, Inc.",Financial Services,Banks - Regional
HWC,Hancock Whitney Corporation,Financial Services,Banks - Regional
HWCC,N/A,N/A,N/A
HWKN,"Hawkins, Inc.",Basic Materials,Specialty Chemicals
HX,N/A,N/A,N/A
HYFM,"Hydrofarm Holdings Group, Inc.",Industrials,Farm & Heavy Construction Machinery
HYPR,"Hyperfine, Inc.",Healthcare,Medical Devices
HYRE,N/A,N/A,N/A
HZNP,N/A,N/A,N/A
IAC,IAC Inc.,Communication Services,Internet Content & Information
IACI,N/A,N/A,N/A
IART,Integra LifeSciences Holdings Corporation,Healthcare,Medical Devices
IAS,Integral Ad Science Holding Corp.,Communication Services,Advertising Agencies
IBCP,Independent Bank Corporation,Financial Services,Banks - Regional
IBEX,IBEX Limited,Technology,Information Technology Services
IBKC,N/A,N/A,N/A
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Capital Markets
IBOC,International Bancshares Corporation,Financial Services,Banks - Regional
IBRX,"ImmunityBio, Inc.",Healthcare,Biotechnology
IBTX,N/A,N/A,N/A
ICAD,N/A,N/A,N/A
ICBK,N/A,N/A,N/A
ICCC,ImmuCell Corporation,Healthcare,Biotechnology
ICCH,N/A,N/A,N/A
ICFI,"ICF International, Inc.",Industrials,Consulting Services
ICHR,"Ichor Holdings, Ltd.",Technology,Semiconductor Equipment & Materials
ICLK,N/A,N/A,N/A
ICLR,ICON Public Limited Company,Healthcare,Diagnostics & Research
ICON,Icon Energy Corp.,Industrials,Marine Shipping
ICPT,N/A,N/A,N/A
ICUI,"ICU Medical, Inc.",Healthcare,Medical Instruments & Supplies
ICVX,N/A,N/A,N/A
IDAI,T Stamp Inc.,Technology,Software - Application
IDCC,"InterDigital, Inc.",Technology,Software - Application
IDEX,N/A,N/A,N/A
IDN,"Intellicheck, Inc.",Technology,Software - Application
IDSA,N/A,N/A,N/A
IDXG,"Interpace Biosciences, Inc.",Healthcare,Diagnostics & Research
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research
IDYA,"IDEAYA Biosciences, Inc.",Healthcare,Biotechnology
IEA,N/A,N/A,N/A
IEP,Icahn Enterprises L.P.,Energy,Oil & Gas Refining & Marketing
IESCIFMK,N/A,N/A,N/A
IFRX,InflaRx N.V.,Healthcare,Biotechnology
IFSIA,N/A,N/A,N/A
IGIC,International General Insurance Holdings Ltd.,Financial Services,Insurance - Diversified
IGMS,N/A,N/A,N/A
IHRT,"iHeartMedia, Inc.",Communication Services,Broadcasting
III,"Information Services Group, Inc.",Technology,Information Technology Services
IIIN,Insteel Industries Inc.,Industrials,Metal Fabrication
IIIVIIN,N/A,N/A,N/A
IIVI,N/A,N/A,N/A
IKNA,N/A,N/A,N/A
IKNX,N/A,N/A,N/A
IKT,"Inhibikase Therapeutics, Inc.",Healthcare,Biotechnology
ILMN,"Illumina, Inc.",Healthcare,Diagnostics & Research
ILPT,Industrial Logistics Properties Trust,Real Estate,REIT - Industrial
IMAB,N/A,N/A,N/A
IMAC,N/A,N/A,N/A
IMBI,N/A,N/A,N/A
IMGN,N/A,N/A,N/A
IMMP,Immutep Limited,Healthcare,Biotechnology
IMMR,Immersion Corporation,Technology,Software - Application
IMMU,N/A,N/A,N/A
IMMX,"Immix Biopharma, Inc.",Healthcare,Biotechnology
IMNM,"Immunome, Inc.",Healthcare,Biotechnology
IMNN,"Imunon, Inc.",Healthcare,Biotechnology
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,Semiconductors
IMRN,Immuron Limited,Healthcare,Biotechnology
IMRX,Immuneering Corporation,Healthcare,Biotechnology
IMUX,"Immunic, Inc.",Healthcare,Biotechnology
IMVT,"Immunovant, Inc.",Healthcare,Biotechnology
IMXI,"International Money Express, Inc.",Technology,Software - Infrastructure
INAB,"IN8bio, Inc.",Healthcare,Biotechnology
INAP,N/A,N/A,N/A
INBK,First Internet Bancorp,Financial Services,Banks - Regional
INBS,Intelligent Bio Solutions Inc.,Healthcare,Medical Devices
INBX,"Inhibrx Biosciences, Inc.",Healthcare,Biotechnology
INCR,InterCure Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic
INCY,Incyte Corporation,Healthcare,Biotechnology
INDB,Independent Bank Corp.,Financial Services,Banks - Regional
INDI,"indie Semiconductor, Inc.",Technology,Semiconductors
INDP,"Indaptus Therapeutics, Inc.",Healthcare,Biotechnology
INDT,N/A,N/A,N/A
INFI,N/A,N/A,N/A
INFN,N/A,N/A,N/A
INGN,"Inogen, Inc.",Healthcare,Medical Devices
ININ,N/A,N/A,N/A
INKT,"MiNK Therapeutics, Inc.",Healthcare,Biotechnology
INM,InMed Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
INMB,INmune Bio Inc.,Healthcare,Biotechnology
INMD,InMode Ltd.,Healthcare,Medical Devices
INNV,InnovAge Holding Corp.,Healthcare,Medical Care Facilities
INO,"Inovio Pharmaceuticals, Inc.",Healthcare,Biotechnology
INOD,Innodata Inc.,Technology,Information Technology Services
INOV,Innovator International Developed Power Buffer ETF - November,N/A,N/A
INSE,"Inspired Entertainment, Inc.",Consumer Cyclical,Gambling
INSG,Inseego Corp.,Technology,Communication Equipment
INSM,Insmed Incorporated,Healthcare,Biotechnology
INSY,N/A,N/A,N/A
INTA,"Intapp, Inc.",Technology,Software - Application
INTC,Intel Corporation,Technology,Semiconductors
INTG,The InterGroup Corporation,Consumer Cyclical,Lodging
INTH,Innotech Corporation,Communication Services,Internet Content & Information
INTL,Main International ETF,N/A,N/A
INTT,inTEST Corporation,Technology,Semiconductor Equipment & Materials
INTUINVA,N/A,N/A,N/A
INVE,"Identiv, Inc.",Industrials,Building Products & Equipment
INWK,N/A,N/A,N/A
INZY,N/A,N/A,N/A
IOBT,"IO Biotech, Inc.",Healthcare,Biotechnology
IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,Biotechnology
IOSP,Innospec Inc.,Basic Materials,Specialty Chemicals
IOVA,"Iovance Biotherapeutics, Inc.",Healthcare,Biotechnology
IPAR,"Interparfums, Inc.",Consumer Defensive,Household & Personal Products
IPDN,"Professional Diversity Network, Inc.",Industrials,Staffing & Employment Services
IPGP,IPG Photonics Corporation,Technology,Semiconductor Equipment & Materials
IPHA,Innate Pharma S.A.,Healthcare,Biotechnology
IPHS,N/A,N/A,N/A
IPSC,"Century Therapeutics, Inc.",Healthcare,Biotechnology
IPW,iPower Inc.,Consumer Cyclical,Internet Retail
IPWR,Ideal Power Inc.,Technology,Semiconductors
IPX,IperionX Limited,Basic Materials,Other Industrial Metals & Mining
IQ,"iQIYI, Inc.",Communication Services,Entertainment
IRBTIRDM,N/A,N/A,N/A
IRET,iREIT - MarketVector Quality REIT Index ETF,N/A,N/A
IRIX,IRIDEX Corporation,Healthcare,Medical Devices
IRMD,IRADIMED CORPORATION,Healthcare,Medical Devices
IRON,"Disc Medicine, Inc.",Healthcare,Biotechnology
IROQ,"IF Bancorp, Inc.",Financial Services,Banks - Regional
IRTC,"iRhythm Holdings, Inc.",Healthcare,Medical Devices
