Ticker,Company Name,Sector,Industry
STX,Seagate Technology Holdings plc,Technology,Computer Hardware
SUBX,N/A,N/A,N/A
SUH,N/A,N/A,N/A
SUMO,N/A,N/A,N/A
SUN,Sunoco LP,Energy,Oil & Gas Refining & Marketing
SUPD,N/A,N/A,N/A
SUPR,N/A,N/A,N/A
SUR,N/A,N/A,N/A
SUS,N/A,N/A,N/A
SVE,N/A,N/A,N/A
SVS,N/A,N/A,N/A
SVT,N/A,N/A,N/A
SWG,N/A,N/A,N/A
SXS,N/A,N/A,N/A
SYM,Symbotic Inc.,Industrials,Specialty Industrial Machinery
SYME,N/A,N/A,N/A
SYN,N/A,N/A,N/A
SYNC,N/A,N/A,N/A
SYNT,"Syntel, Inc.",N/A,N/A
SYS,N/A,N/A,N/A
SYS1,N/A,N/A,N/A
T7O,N/A,N/A,N/A
TALK,"Talkspace, Inc.",Healthcare,Health Information Services
TAM,N/A,N/A,N/A
TAN,Invesco Solar ETF,N/A,N/A
TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,Biotechnology
TATE,N/A,N/A,N/A
TATN,N/A,N/A,N/A
TAVI,Tavia Acquisition Corp.,Financial Services,Shell Companies
TBCG,N/A,N/A,N/A
TBK,N/A,N/A,N/A
TCAP,Triangle Capital Corporation,N/A,N/A
TCG,N/A,N/A,N/A
TCM.L,N/A,N/A,N/A
TCN,N/A,N/A,N/A
TCS,N/A,N/A,N/A
TCS:LI,N/A,N/A,N/A
TCSLI,N/A,N/A,N/A
TEG,N/A,N/A,N/A
TEK,iShares Technology Opportunities Active ETF,N/A,N/A
TENG,Direxion Daily 5G Communications Bull 2X Shares,N/A,N/A
TEP,"Tallgrass Energy Partners, LP",N/A,N/A
TERN,"Terns Pharmaceuticals, Inc.",Healthcare,Biotechnology
TET,N/A,N/A,N/A
TFG,"The Fortegra Group, Inc.",N/A,N/A
TFW,N/A,N/A,N/A
TGA,N/A,N/A,N/A
TGBL,N/A,N/A,N/A
TGP,N/A,N/A,N/A
TGR,N/A,N/A,N/A
THG,"The Hanover Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty
THR,"Thermon Group Holdings, Inc.",Industrials,Specialty Industrial Machinery
THRL,N/A,N/A,N/A
THRU,N/A,N/A,N/A
THS,Treehouse Foods Inc,Consumer Defensive,Packaged Foods
TI1,N/A,N/A,N/A
TIBD,N/A,N/A,N/A
TIDE,Tidelands Oil & Gas Corporation,N/A,N/A
TIFS,N/A,N/A,N/A
TIME,Clockwise U.S. Core Equity ETF,N/A,N/A
TIR,N/A,N/A,N/A
TKO,"TKO Group Holdings, Inc.",Communication Services,Entertainment
TLW,N/A,N/A,N/A
TLY,N/A,N/A,N/A
TM17,N/A,N/A,N/A
TMG,N/A,N/A,N/A
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research
TMPL,N/A,N/A,N/A
TMT,N/A,N/A,N/A
TND,N/A,N/A,N/A
TOM,N/A,N/A,N/A
TON,N/A,N/A,N/A
TOU,N/A,N/A,N/A
TOWN,TowneBank,Financial Services,Banks - Regional
TPCL,N/A,N/A,N/A
TPFG,N/A,N/A,N/A
TPG,TPG Inc.,Financial Services,Asset Management
TPK,N/A,N/A,N/A
TPOU,Third Point Investors USD Ord,N/A,N/A
TPT,N/A,N/A,N/A
TPX,N/A,N/A,N/A
TRAF,N/A,N/A,N/A
TRAK,"ReposiTrak, Inc.",Technology,Software - Application
TRB.L,Tribal Group plc,Technology,Software - Application
TRCS,N/A,N/A,N/A
TRD,N/A,N/A,N/A
TRI,Thomson Reuters Corporation,Industrials,Specialty Business Services
TRIG,N/A,N/A,N/A
TRIN,Trinity Capital Inc.,Financial Services,Asset Management
TRN,"Trinity Industries, Inc.",Industrials,Railroads
TRR,N/A,N/A,N/A
TRT,Trio-Tech International,Technology,Semiconductor Equipment & Materials
TRU,TransUnion,Financial Services,Financial Data & Stock Exchanges
TRX,TRX Gold Corporation,Basic Materials,Gold
TRY,TR Property Ord,N/A,N/A
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail
TSL,GraniteShares 1.25x Long Tsla Daily ETF,N/A,N/A
TST,N/A,N/A,N/A
TTG,Transten Global Group Ltd,N/A,N/A
TUI,N/A,N/A,N/A
TUNG,N/A,N/A,N/A
TW,Tradeweb Markets Inc.,Financial Services,Capital Markets
TWD,N/A,N/A,N/A
TYM,N/A,N/A,N/A
TYMN,N/A,N/A,N/A
UAI,N/A,N/A,N/A
UAV,AdvisorShares Drone Technology ETF,N/A,N/A
UDG,N/A,N/A,N/A
UEM,Utilico Emerging Markets Ord,N/A,N/A
UFO,Procure Space ETF,N/A,N/A
UJO,N/A,N/A,N/A
UKOG,N/A,N/A,N/A
UKR,N/A,N/A,N/A
UKW,N/A,N/A,N/A
ULE,ProShares Ultra Euro,N/A,N/A
ULS,UL Solutions Inc.,Industrials,Specialty Business Services
ULVR,N/A,N/A,N/A
UNG,"United States Natural Gas Fund, LP",N/A,N/A
UOG,N/A,N/A,N/A
UPL,N/A,N/A,N/A
UPR,N/A,N/A,N/A
URU,N/A,N/A,N/A
USF,US Solar Fund Ord,N/A,N/A
UTG,Reaves Utility Income Fund,Financial Services,Asset Management
UTL,Unitil Corporation,Utilities,Utilities - Diversified
UU,N/A,N/A,N/A
UVEL,N/A,N/A,N/A
VAL,Valaris Limited,Energy,Oil & Gas Equipment & Services
VANL,N/A,N/A,N/A
VARE,N/A,N/A,N/A
VAST,N/A,N/A,N/A
VCP,N/A,N/A,N/A
VCT,N/A,N/A,N/A
VDTK,N/A,N/A,N/A
VEC,N/A,N/A,N/A
VED,N/A,N/A,N/A
VEL,"Velocity Financial, Inc.",Financial Services,Mortgage Finance
VELA,N/A,N/A,N/A
VLE,N/A,N/A,N/A
VLG,N/A,N/A,N/A
VLS,N/A,N/A,N/A
VLX,N/A,N/A,N/A
VMUK.L,N/A,N/A,N/A
VNET,"VNET Group, Inc.",Technology,Information Technology Services
VNH,VietNam Holding Ord,N/A,N/A
VOD,Vodafone Group Public Limited Company,Communication Services,Telecom Services
VOF,N/A,N/A,N/A
VOG,N/A,N/A,N/A
VP,N/A,N/A,N/A
VRCI,"Verde Science, Inc.",Healthcare,Biotechnology
VRE,"Veris Residential, Inc.",Real Estate,REIT - Residential
VRS,N/A,N/A,N/A
VSL,Volshares Large Cap ETF,N/A,N/A
VSVS.L,Vesuvius plc,Basic Materials,Steel
VTAS,N/A,N/A,N/A
VTC,Vanguard Total Corporate Bond ETF ETF Shares,N/A,N/A
VTU,N/A,N/A,N/A
VTY,N/A,N/A,N/A
VVO.L,N/A,N/A,N/A
W7L,N/A,N/A,N/A
WATR,N/A,N/A,N/A
WBI,WaterBridge Infrastructure LLC,Energy,Oil & Gas Equipment & Services
WCW,N/A,N/A,N/A
WEB,"Web.com Group, Inc.",N/A,N/A
WEIR,N/A,N/A,N/A
WEN,The Wendy's Company,Consumer Cyclical,Restaurants
WG,N/A,N/A,N/A
WHI,N/A,N/A,N/A
WHR,Whirlpool Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
WHR.L,Warehouse REIT Ord,N/A,N/A
WIL,Barclays Women in Leadership ETN,N/A,N/A
WIN,N/A,N/A,N/A
WINE,N/A,N/A,N/A
WINE.L,Naked Wines plc,Consumer Defensive,Beverages - Wineries & Distilleries
WINK,N/A,N/A,N/A
WIZZ,N/A,N/A,N/A
WJA,N/A,N/A,N/A
WJG,N/A,N/A,N/A
WKP,N/A,N/A,N/A
WMH.L,N/A,N/A,N/A
WML,N/A,N/A,N/A
WOSG,N/A,N/A,N/A
WPP,WPP plc,Communication Services,Advertising Agencies
WRES,N/A,N/A,N/A
WRKS,N/A,N/A,N/A
WSBN,N/A,N/A,N/A
WSG,N/A,N/A,N/A
WSH,N/A,N/A,N/A
WSP,N/A,N/A,N/A
WTAN,N/A,N/A,N/A
WTB,N/A,N/A,N/A
WWH,N/A,N/A,N/A
WYN,N/A,N/A,N/A
XAR,State Street SPDR S&P Aerospace & Defense ETF,N/A,N/A
XLM,N/A,N/A,N/A
XPD,Xpand Boom Technology Inc,N/A,N/A
XPP,ProShares Ultra FTSE China 50,N/A,N/A
XSG,N/A,N/A,N/A
XTR,Global X S&P 500 Tail Risk ETF,N/A,N/A
YCA,N/A,N/A,N/A
YEW,N/A,N/A,N/A
YGEN,N/A,N/A,N/A
YU,N/A,N/A,N/A
ZAIM,N/A,N/A,N/A
ZAM,N/A,N/A,N/A
ZEG,N/A,N/A,N/A
ZEN,N/A,N/A,N/A
ZENB,N/A,N/A,N/A
ZHEH,N/A,N/A,N/A
ZIOC,N/A,N/A,N/A
ZNWD,N/A,N/A,N/A
ZOL,N/A,N/A,N/A
ZOO,N/A,N/A,N/A
ZPHR,N/A,N/A,N/A
ZTF,N/A,N/A,N/A
ZYT,N/A,N/A,N/A
httpswww.tifluidsystems.com,N/A,N/A,N/A
iag,IAMGOLD Corporation,Basic Materials,Gold
