Ticker,Company Name,Sector,Industry
GTIM,Good Times Restaurants Inc.,Consumer Cyclical,Restaurants
GTLB,GitLab Inc.,Technology,Software - Infrastructure
GTLS,"Chart Industries, Inc.",Industrials,Specialty Industrial Machinery
GURE,"Gulf Resources, Inc.",Basic Materials,Chemicals
GUTS,"Fractyl Health, Inc.",Healthcare,Biotechnology
GWRS,"Global Water Resources, Inc.",Utilities,Utilities - Regulated Water
GYRE,"Gyre Therapeutics, Inc.",Healthcare,Biotechnology
GYRO,"Gyrodyne, LLC",Real Estate,Real Estate Services
HAFC,Hanmi Financial Corporation,Financial Services,Banks - Regional
HAIN,"The Hain Celestial Group, Inc.",Consumer Defensive,Packaged Foods
HALL,"Hallmark Financial Services, Inc.",Financial Services,Insurance - Property & Casualty
HALO,"Halozyme Therapeutics, Inc.",Healthcare,Biotechnology
HARL,Harleysville Financial Corporation,Financial Services,Banks - Regional
HBCP,"Home Bancorp, Inc.",Financial Services,Banks - Regional
HBIO,"Harvard Bioscience, Inc.",Healthcare,Medical Instruments & Supplies
HBNC,"Horizon Bancorp, Inc.",Financial Services,Banks - Regional
HBT,"HBT Financial, Inc.",Financial Services,Banks - Regional
HCAT,"Health Catalyst, Inc.",Healthcare,Health Information Services
HCKT,"The Hackett Group, Inc.",Technology,Information Technology Services
HCM,HUTCHMED (China) Limited,Healthcare,Drug Manufacturers - Specialty & Generic
HCSG,"Healthcare Services Group, Inc.",Healthcare,Medical Care Facilities
HCTI,"Healthcare Triangle, Inc.",Healthcare,Health Information Services
HCWB,HCW Biologics Inc.,Healthcare,Biotechnology
HDSN,"Hudson Technologies, Inc.",Basic Materials,Specialty Chemicals
HELE,Helen of Troy Limited,Consumer Defensive,Household & Personal Products
HEPA,"Hepion Pharmaceuticals, Inc.",Healthcare,Biotechnology
HFBL,"Home Federal Bancorp, Inc. of Louisiana",Financial Services,Banks - Regional
HFFG,HF Foods Group Inc.,Consumer Defensive,Food Distribution
HFWA,Heritage Financial Corporation,Financial Services,Banks - Regional
HGBL,Heritage Global Inc.,Financial Services,Capital Markets
HIFS,Hingham Institution for Savings,Financial Services,Banks - Regional
HIHO,Highway Holdings Limited,Industrials,Metal Fabrication
HIMX,"Himax Technologies, Inc.",Technology,Semiconductors
HLIT,Harmonic Inc.,Technology,Communication Equipment
HLMN,Hillman Solutions Corp.,Industrials,Tools & Accessories
HLNE,Hamilton Lane Incorporated,Financial Services,Asset Management
HNNA,"Hennessy Advisors, Inc.",Financial Services,Asset Management
HNRG,Hallador Energy Company,Energy,Thermal Coal
HNST,"The Honest Company, Inc.",Consumer Defensive,Household & Personal Products
HNVR,"Hanover Bancorp, Inc.",Financial Services,Banks - Regional
HOFT,Hooker Furnishings Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
HOLX,"Hologic, Inc.",Healthcare,Medical Instruments & Supplies
HOMB,"Home BancShares, Inc.",Financial Services,Banks - Regional
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets
HOOK,HOOKIPA Pharma Inc.,Healthcare,Biotechnology
HOPE,"Hope Bancorp, Inc.",Financial Services,Banks - Regional
HOTH,"Hoth Therapeutics, Inc.",Healthcare,Biotechnology
HOUR,"Hour Loop, Inc.",Consumer Cyclical,Internet Retail
HOWL,"Werewolf Therapeutics, Inc.",Healthcare,Biotechnology
HPK,"HighPeak Energy, Inc.",Energy,Oil & Gas E&P
HQI,"HireQuest, Inc.",Industrials,Staffing & Employment Services
HQY,"HealthEquity, Inc.",Healthcare,Health Information Services
HRMY,"Harmony Biosciences Holdings, Inc.",Healthcare,Biotechnology
HROW,"Harrow, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
HRTX,"Heron Therapeutics, Inc.",Healthcare,Biotechnology
HRZN,Horizon Technology Finance Corporation,Financial Services,Asset Management
HSCS,HeartSciences Inc.,Healthcare,Medical Devices
HSDT,Solana Company,Financial Services,Asset Management
HSIC,"Henry Schein, Inc.",Healthcare,Medical Distribution
HSTM,"HealthStream, Inc.",Healthcare,Health Information Services
HTBK,Heritage Commerce Corp,Financial Services,Banks - Regional
HTGC,"Hercules Capital, Inc.",Financial Services,Asset Management
HTHT,H World Group Limited,Consumer Cyclical,Lodging
HTLD,"Heartland Express, Inc.",Industrials,Trucking
HUBG,"Hub Group, Inc.",Industrials,Integrated Freight & Logistics
HUIZ,Huize Holding Limited,Financial Services,Insurance Brokers
HUMA,"Humacyte, Inc.",Healthcare,Biotechnology
HURC,"Hurco Companies, Inc.",Industrials,Specialty Industrial Machinery
HURN,Huron Consulting Group Inc.,Industrials,Consulting Services
HWBK,"Hawthorn Bancshares, Inc.",Financial Services,Banks - Regional
HWC,Hancock Whitney Corporation,Financial Services,Banks - Regional
HWKN,"Hawkins, Inc.",Basic Materials,Specialty Chemicals
HYFM,"Hydrofarm Holdings Group, Inc.",Industrials,Farm & Heavy Construction Machinery
HYPR,"Hyperfine, Inc.",Healthcare,Medical Devices
IAC,IAC Inc.,Communication Services,Internet Content & Information
IART,Integra LifeSciences Holdings Corporation,Healthcare,Medical Devices
IAS,Integral Ad Science Holding Corp.,Communication Services,Advertising Agencies
IBCP,Independent Bank Corporation,Financial Services,Banks - Regional
IBEX,IBEX Limited,Technology,Information Technology Services
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Capital Markets
IBOC,International Bancshares Corporation,Financial Services,Banks - Regional
IBRX,"ImmunityBio, Inc.",Healthcare,Biotechnology
ICCC,ImmuCell Corporation,Healthcare,Biotechnology
ICFI,"ICF International, Inc.",Industrials,Consulting Services
ICHR,"Ichor Holdings, Ltd.",Technology,Semiconductor Equipment & Materials
ICLR,ICON Public Limited Company,Healthcare,Diagnostics & Research
ICON,Icon Energy Corp.,Industrials,Marine Shipping
ICUI,"ICU Medical, Inc.",Healthcare,Medical Instruments & Supplies
IDAI,T Stamp Inc.,Technology,Software - Application
IDCC,"InterDigital, Inc.",Technology,Software - Application
IDN,"Intellicheck, Inc.",Technology,Software - Application
IDXG,"Interpace Biosciences, Inc.",Healthcare,Diagnostics & Research
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research
IDYA,"IDEAYA Biosciences, Inc.",Healthcare,Biotechnology
IEP,Icahn Enterprises L.P.,Energy,Oil & Gas Refining & Marketing
IFRX,InflaRx N.V.,Healthcare,Biotechnology
IGIC,International General Insurance Holdings Ltd.,Financial Services,Insurance - Diversified
IHRT,"iHeartMedia, Inc.",Communication Services,Broadcasting
III,"Information Services Group, Inc.",Technology,Information Technology Services
IIIN,Insteel Industries Inc.,Industrials,Metal Fabrication
IKT,"Inhibikase Therapeutics, Inc.",Healthcare,Biotechnology
ILMN,"Illumina, Inc.",Healthcare,Diagnostics & Research
ILPT,Industrial Logistics Properties Trust,Real Estate,REIT - Industrial
IMMP,Immutep Limited,Healthcare,Biotechnology
IMMR,Immersion Corporation,Technology,Software - Application
IMMX,"Immix Biopharma, Inc.",Healthcare,Biotechnology
IMNM,"Immunome, Inc.",Healthcare,Biotechnology
IMNN,"Imunon, Inc.",Healthcare,Biotechnology
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,Semiconductors
IMRN,Immuron Limited,Healthcare,Biotechnology
IMRX,Immuneering Corporation,Healthcare,Biotechnology
IMUX,"Immunic, Inc.",Healthcare,Biotechnology
IMVT,"Immunovant, Inc.",Healthcare,Biotechnology
IMXI,"International Money Express, Inc.",Technology,Software - Infrastructure
INAB,"IN8bio, Inc.",Healthcare,Biotechnology
INBK,First Internet Bancorp,Financial Services,Banks - Regional
INBS,Intelligent Bio Solutions Inc.,Healthcare,Medical Devices
INBX,"Inhibrx Biosciences, Inc.",Healthcare,Biotechnology
INCR,InterCure Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic
INCY,Incyte Corporation,Healthcare,Biotechnology
INDB,Independent Bank Corp.,Financial Services,Banks - Regional
INDI,"indie Semiconductor, Inc.",Technology,Semiconductors
INDP,"Indaptus Therapeutics, Inc.",Healthcare,Biotechnology
INGN,"Inogen, Inc.",Healthcare,Medical Devices
INKT,"MiNK Therapeutics, Inc.",Healthcare,Biotechnology
INM,InMed Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
INMB,INmune Bio Inc.,Healthcare,Biotechnology
INMD,InMode Ltd.,Healthcare,Medical Devices
INNV,InnovAge Holding Corp.,Healthcare,Medical Care Facilities
INO,"Inovio Pharmaceuticals, Inc.",Healthcare,Biotechnology
INOD,Innodata Inc.,Technology,Information Technology Services
INSE,"Inspired Entertainment, Inc.",Consumer Cyclical,Gambling
INSG,Inseego Corp.,Technology,Communication Equipment
INSM,Insmed Incorporated,Healthcare,Biotechnology
INTA,"Intapp, Inc.",Technology,Software - Application
INTC,Intel Corporation,Technology,Semiconductors
INTG,The InterGroup Corporation,Consumer Cyclical,Lodging
INTH,Innotech Corporation,Communication Services,Internet Content & Information
INTT,inTEST Corporation,Technology,Semiconductor Equipment & Materials
INVE,"Identiv, Inc.",Industrials,Building Products & Equipment
IOBT,"IO Biotech, Inc.",Healthcare,Biotechnology
IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,Biotechnology
IOSP,Innospec Inc.,Basic Materials,Specialty Chemicals
IOVA,"Iovance Biotherapeutics, Inc.",Healthcare,Biotechnology
IPAR,"Interparfums, Inc.",Consumer Defensive,Household & Personal Products
IPDN,"Professional Diversity Network, Inc.",Industrials,Staffing & Employment Services
IPGP,IPG Photonics Corporation,Technology,Semiconductor Equipment & Materials
IPHA,Innate Pharma S.A.,Healthcare,Biotechnology
IPSC,"Century Therapeutics, Inc.",Healthcare,Biotechnology
IPW,iPower Inc.,Consumer Cyclical,Internet Retail
IPWR,Ideal Power Inc.,Technology,Semiconductors
IPX,IperionX Limited,Basic Materials,Other Industrial Metals & Mining
IQ,"iQIYI, Inc.",Communication Services,Entertainment
IRIX,IRIDEX Corporation,Healthcare,Medical Devices
IRMD,IRADIMED CORPORATION,Healthcare,Medical Devices
IRON,"Disc Medicine, Inc.",Healthcare,Biotechnology
IROQ,"IF Bancorp, Inc.",Financial Services,Banks - Regional
IRTC,"iRhythm Holdings, Inc.",Healthcare,Medical Devices
IRWD,"Ironwood Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
ISPO,Inspirato Incorporated,Consumer Cyclical,Travel Services
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies
ISSC,"Innovative Aerosystems, Inc.",Industrials,Aerospace & Defense
ISTR,Investar Holding Corporation,Financial Services,Banks - Regional
ITIC,Investors Title Company,Financial Services,Insurance - Specialty
ITRI,"Itron, Inc.",Technology,Scientific & Technical Instruments
ITRM,Iterum Therapeutics plc,Healthcare,Biotechnology
ITRN,Ituran Location and Control Ltd.,Technology,Scientific & Technical Instruments
IVVD,"Invivyd, Inc.",Healthcare,Biotechnology
IZEA,"IZEA Worldwide, Inc.",Communication Services,Internet Content & Information
JACK,Jack in the Box Inc,Consumer Cyclical,Restaurants
JAGX,"Jaguar Health, Inc.",Healthcare,Biotechnology
JAKK,"JAKKS Pacific, Inc.",Consumer Cyclical,Leisure
JAMF,Jamf Holding Corp,Technology,Software - Application
JANX,"Janux Therapeutics, Inc.",Healthcare,Biotechnology
JAZZ,Jazz Pharmaceuticals plc,Healthcare,Biotechnology
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics
JBLU,JetBlue Airways Corporation,Industrials,Airlines
JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Defensive,Packaged Foods
JD,"JD.com, Inc.",Consumer Cyclical,Internet Retail
JFIN,Jiayin Group Inc.,Communication Services,Internet Content & Information
JFU,9F Inc.,Technology,Information Technology Services
JG,Aurora Mobile Limited,Technology,Software - Application
JJSF,J&J Snack Foods Corp.,Consumer Defensive,Packaged Foods
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services
JMSB,"John Marshall Bancorp, Inc.",Financial Services,Banks - Regional
JOUT,Johnson Outdoors Inc.,Consumer Cyclical,Leisure
JRSH,"Jerash Holdings (US), Inc.",Consumer Cyclical,Apparel Manufacturing
JRVR,"James River Group Holdings, Inc.",Financial Services,Insurance - Specialty
JSDA,Jones Soda Co.,Consumer Defensive,Beverages - Non-Alcoholic
JSPR,"Jasper Therapeutics, Inc.",Healthcare,Biotechnology
JVA,"Coffee Holding Co., Inc.",Consumer Defensive,Packaged Foods
JYNT,The Joint Corp.,Healthcare,Medical Care Facilities
KALA,"KALA BIO, Inc.",Healthcare,Biotechnology
KALU,Kaiser Aluminum Corporation,Basic Materials,Aluminum
KALV,"KalVista Pharmaceuticals, Inc.",Healthcare,Biotechnology
KAVL,"Kaival Brands Innovations Group, Inc.",Consumer Defensive,Tobacco
KBNT,"Kubient, Inc.",Technology,Software - Application
KCLI,Kansas City Life Insurance Company,Financial Services,Insurance - Life
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic
KE,"Kimball Electronics, Inc.",Industrials,Electrical Equipment & Parts
KELYA,"Kelly Services, Inc.",Industrials,Staffing & Employment Services
KEQU,Kewaunee Scientific Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
KFRC,Kforce Inc.,Industrials,Staffing & Employment Services
KGJI,"Kingold Jewelry, Inc.",Consumer Cyclical,Luxury Goods
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods
KIDS,OrthoPediatrics Corp.,Healthcare,Medical Devices
KINS,"Kingstone Companies, Inc.",Financial Services,Insurance - Property & Casualty
KITT,"Nauticus Robotics, Inc.",Industrials,Aerospace & Defense
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials
KLDO,"Kaleido Biosciences, Inc.",Healthcare,Biotechnology
KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials
KLTR,"Kaltura, Inc.",Technology,Software - Application
KLXE,"KLX Energy Services Holdings, Inc.",Energy,Oil & Gas Equipment & Services
KMDA,Kamada Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic
KNDI,"Kandi Technologies Group, Inc.",Consumer Cyclical,Recreational Vehicles
KNSA,"Kiniksa Pharmaceuticals International, plc",Healthcare,Drug Manufacturers - Specialty & Generic
KNSL,"Kinsale Capital Group, Inc.",Financial Services,Insurance - Property & Casualty
KOD,Kodiak Sciences Inc.,Healthcare,Biotechnology
KODK,Eastman Kodak Company,Industrials,Specialty Business Services
KOPN,Kopin Corporation,Technology,Electronic Components
KOSS,Koss Corporation,Technology,Consumer Electronics
KPLT,"Katapult Holdings, Inc.",Technology,Software - Infrastructure
KPRX,"Kiora Pharmaceuticals, Inc.",Healthcare,Biotechnology
KPTI,Karyopharm Therapeutics Inc.,Healthcare,Biotechnology
KRKR,36Kr Holdings Inc.,Communication Services,Advertising Agencies
KRMD,"KORU Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies
KRNT,Kornit Digital Ltd.,Industrials,Specialty Industrial Machinery
KRNY,Kearny Financial Corp.,Financial Services,Banks - Regional
KROS,"Keros Therapeutics, Inc.",Healthcare,Biotechnology
KRRO,"Korro Bio, Inc.",Healthcare,Biotechnology
KRT,Karat Packaging Inc.,Consumer Cyclical,Packaging & Containers
KRUS,"Kura Sushi USA, Inc.",Consumer Cyclical,Restaurants
KRYS,"Krystal Biotech, Inc.",Healthcare,Biotechnology
KSPI,Joint Stock Company Kaspi.kz,Technology,Software - Infrastructure
KTCC,Key Tronic Corporation,Technology,Computer Hardware
KTOS,"Kratos Defense & Security Solutions, Inc.",Industrials,Aerospace & Defense
KURA,"Kura Oncology, Inc.",Healthcare,Biotechnology
KVHI,"KVH Industries, Inc.",Communication Services,Telecom Services
KXIN,Kaixin Holdings,Consumer Cyclical,Auto & Truck Dealerships
KYMR,"Kymera Therapeutics, Inc.",Healthcare,Biotechnology
KYTX,"Kyverna Therapeutics, Inc.",Healthcare,Biotechnology
KZIA,Kazia Therapeutics Limited,Healthcare,Biotechnology
KZR,"Kezar Life Sciences, Inc.",Healthcare,Biotechnology
LAB,Standard BioTools Inc.,Healthcare,Medical Devices
LAKE,"Lakeland Industries, Inc.",Consumer Cyclical,Apparel Manufacturing
LAMR,Lamar Advertising Company,Real Estate,REIT - Specialty
LAND,Gladstone Land Corporation,Real Estate,REIT - Specialty
LARK,"Landmark Bancorp, Inc.",Financial Services,Banks - Regional
LASR,"nLIGHT, Inc.",Technology,Semiconductors
LAUR,"Laureate Education, Inc.",Consumer Defensive,Education & Training Services
LBRDA,Liberty Broadband Corporation,Communication Services,Telecom Services
LBTYA,Liberty Global Ltd.,Communication Services,Telecom Services
LCID,"Lucid Group, Inc.",Consumer Cyclical,Auto Manufacturers
LCNB,LCNB Corp.,Financial Services,Banks - Regional
LCUT,"Lifetime Brands, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LE,"Lands' End, Inc.",Consumer Cyclical,Apparel Retail
LECO,"Lincoln Electric Holdings, Inc.",Industrials,Tools & Accessories
LEDS,SemiLEDs Corporation,Technology,Semiconductors
LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction
LESL,"Leslie's, Inc.",Consumer Cyclical,Specialty Retail
LEXX,Lexaria Bioscience Corp.,Healthcare,Biotechnology
LFCR,"Lifecore Biomedical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
LFMD,"LifeMD, Inc.",Healthcare,Health Information Services
LFST,"LifeStance Health Group, Inc.",Healthcare,Medical Care Facilities
LFUS,"Littelfuse, Inc.",Technology,Electronic Components
LFVN,LifeVantage Corporation,Consumer Defensive,Packaged Foods
LGCY,Legacy Education Inc.,Consumer Defensive,Education & Training Services
LGIH,"LGI Homes, Inc.",Consumer Cyclical,Residential Construction
LGMK,"LogicMark, Inc.",Healthcare,Health Information Services
LGND,Ligand Pharmaceuticals Incorporated,Healthcare,Biotechnology
LGVN,Longeveron Inc.,Healthcare,Biotechnology
LIDR,"AEye, Inc.",Technology,Software - Infrastructure
LIFE,Ethos Technologies Inc.,Financial Services,Insurance Brokers
LILA,Liberty Latin America Ltd.,Communication Services,Telecom Services
LINC,Lincoln Educational Services Corporation,Consumer Defensive,Education & Training Services
LIND,"Lindblad Expeditions Holdings, Inc.",Consumer Cyclical,Travel Services
LINE,"Lineage, Inc.",Real Estate,REIT - Industrial
LIPO,Lipella Pharmaceuticals Inc.,Healthcare,Biotechnology
LITE,Lumentum Holdings Inc.,Technology,Communication Equipment
LIVE,Live Ventures Incorporated,Consumer Cyclical,Home Improvement Retail
LIVN,LivaNova PLC,Healthcare,Medical Devices
LIXT,"Lixte Biotechnology Holdings, Inc.",Healthcare,Biotechnology
LKFN,Lakeland Financial Corporation,Financial Services,Banks - Regional
LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts
LMAT,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies
LMB,"Limbach Holdings, Inc.",Industrials,Building Products & Equipment
LMFA,"LM Funding America, Inc.",Financial Services,Credit Services
LMNR,Limoneira Company,Consumer Defensive,Farm Products
LMPX,"LMP Automotive Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships
LNKB,"LINKBANCORP, Inc.",Financial Services,Banks - Regional
LNSR,"LENSAR, Inc.",Healthcare,Medical Devices
LNTH,"Lantheus Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
LNZA,"LanzaTech Global, Inc.",Industrials,Waste Management
LOAN,"Manhattan Bridge Capital, Inc.",Real Estate,REIT - Mortgage
LOB,"Live Oak Bancshares, Inc.",Financial Services,Banks - Regional
LOCO,"El Pollo Loco Holdings, Inc.",Consumer Cyclical,Restaurants
LOGC,ContextLogic Holdings Inc.,Consumer Cyclical,Internet Retail
LOGI,Logitech International S.A.,Technology,Computer Hardware
LOOP,"Loop Industries, Inc.",Basic Materials,Specialty Chemicals
LOPE,"Grand Canyon Education, Inc.",Consumer Defensive,Education & Training Services
LOVE,The Lovesac Company,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LPCN,Lipocine Inc.,Healthcare,Biotechnology
LPLA,LPL Financial Holdings Inc.,Financial Services,Capital Markets
LPRO,Open Lending Corporation,Financial Services,Credit Services
LPSN,"LivePerson, Inc.",Technology,Software - Application
LPTH,"LightPath Technologies, Inc.",Technology,Electronic Components
LQDA,Liquidia Corporation,Healthcare,Drug Manufacturers - Specialty & Generic
LQDT,"Liquidity Services, Inc.",Consumer Cyclical,Internet Retail
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials
LRMR,"Larimar Therapeutics, Inc.",Healthcare,Biotechnology
LSAK,"Lesaka Technologies, Inc.",Technology,Software - Infrastructure
LSBK,"Lake Shore Bancorp, Inc.",Financial Services,Banks - Regional
LSCC,Lattice Semiconductor Corporation,Technology,Semiconductors
LSTA,"Lisata Therapeutics, Inc.",Healthcare,Biotechnology
LSTR,"Landstar System, Inc.",Industrials,Integrated Freight & Logistics
LTBR,Lightbridge Corporation,Industrials,Electrical Equipment & Parts
LTRE,"Learning Tree International, Inc.",Consumer Defensive,Education & Training Services
LTRN,Lantern Pharma Inc.,Healthcare,Biotechnology
LTRX,"Lantronix, Inc.",Technology,Communication Equipment
LUCD,Lucid Diagnostics Inc.,Healthcare,Medical Devices
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail
LUNA,Luna Innovations Incorporated,Technology,Scientific & Technical Instruments
LUNG,Pulmonx Corporation,Healthcare,Medical Devices
LUNR,"Intuitive Machines, Inc.",Industrials,Aerospace & Defense
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",Consumer Cyclical,Apparel Retail
LVO,"LiveOne, Inc.",Communication Services,Entertainment
LWAY,"Lifeway Foods, Inc.",Consumer Defensive,Packaged Foods
LX,LexinFintech Holdings Ltd.,Financial Services,Credit Services
LXEO,"Lexeo Therapeutics, Inc.",Healthcare,Biotechnology
LXRX,"Lexicon Pharmaceuticals, Inc.",Healthcare,Biotechnology
LYEL,"Lyell Immunopharma, Inc.",Healthcare,Biotechnology
LYFT,"Lyft, Inc.",Technology,Software - Application
LYRA,"Lyra Therapeutics, Inc.",Healthcare,Biotechnology
LYTS,LSI Industries Inc.,Technology,Electronic Components
LZ,"LegalZoom.com, Inc.",Industrials,Specialty Business Services
MAMA,"Mama's Creations, Inc.",Consumer Defensive,Packaged Foods
MANH,"Manhattan Associates, Inc.",Technology,Software - Application
MAPS,"WM Technology, Inc.",Technology,Software - Application
MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging
MARA,"MARA Holdings, Inc.",Financial Services,Capital Markets
MARK,"Remark Holdings, Inc.",Technology,Software - Infrastructure
MASI,Masimo Corporation,Healthcare,Medical Devices
MASS,908 Devices Inc.,Healthcare,Medical Devices
MAT,"Mattel, Inc.",Consumer Cyclical,Leisure
MATW,Matthews International Corporation,Industrials,Conglomerates
MAXN,"Maxeon Solar Technologies, Ltd.",Technology,Solar
MAYS,"J.W. Mays, Inc.",Real Estate,Real Estate Services
MBCN,Middlefield Banc Corp,Financial Services,Banks - Regional
MBIN,Merchants Bancorp,Financial Services,Banks - Regional
MBIO,"Mustang Bio, Inc.",Healthcare,Biotechnology
MBLY,Mobileye Global Inc.,Consumer Cyclical,Auto Parts
MBOT,Microbot Medical Inc.,Healthcare,Medical Instruments & Supplies
MBRX,"Moleculin Biotech, Inc.",Healthcare,Biotechnology
MBUU,"Malibu Boats, Inc.",Consumer Cyclical,Recreational Vehicles
MBWM,Mercantile Bank Corporation,Financial Services,Banks - Regional
MCFT,"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,Recreational Vehicles
MCHP,Microchip Technology Incorporated,Technology,Semiconductors
MCHX,"Marchex, Inc.",Communication Services,Advertising Agencies
MCRB,"Seres Therapeutics, Inc.",Healthcare,Biotechnology
MCRI,"Monarch Casino & Resort, Inc.",Consumer Cyclical,Resorts & Casinos
MDB,"MongoDB, Inc.",Technology,Software - Infrastructure
MDGL,"Madrigal Pharmaceuticals, Inc.",Healthcare,Biotechnology
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners
MDRR,"Medalist Diversified, Inc.",Real Estate,Real Estate Services
MDRX,Veradigm Inc.,Healthcare,Health Information Services
MDWD,MediWound Ltd.,Healthcare,Biotechnology
MDXG,"MiMedx Group, Inc.",Healthcare,Biotechnology
MEDP,"Medpace Holdings, Inc.",Healthcare,Diagnostics & Research
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail
MEOH,Methanex Corporation,Basic Materials,Chemicals
MERC,Mercer International Inc.,Basic Materials,Paper & Paper Products
METC,"Ramaco Resources, Inc.",Basic Materials,Coking Coal
MFIC,MidCap Financial Investment Corporation,Financial Services,Asset Management
MFIN,Medallion Financial Corp.,Financial Services,Credit Services
MGEE,"MGE Energy, Inc.",Utilities,Utilities - Regulated Electric
MGIC,Magic Software Enterprises Ltd,Technology,Information Technology Services
MGNI,"Magnite, Inc.",Communication Services,Advertising Agencies
MGNX,"MacroGenics, Inc.",Healthcare,Biotechnology
MGPI,"MGP Ingredients, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries
MGRC,McGrath RentCorp,Industrials,Rental & Leasing Services
MGTX,MeiraGTx Holdings plc,Healthcare,Biotechnology
MGX,"Metagenomi Therapeutics, Inc.",Healthcare,Biotechnology
MGYR,"Magyar Bancorp, Inc.",Financial Services,Banks - Regional
MIDD,The Middleby Corporation,Industrials,Specialty Industrial Machinery
MIGI,Mawson Infrastructure Group Inc.,Financial Services,Capital Markets
MIND,"MIND Technology, Inc.",Technology,Scientific & Technical Instruments
MIRM,"Mirum Pharmaceuticals, Inc.",Healthcare,Biotechnology
MITK,"Mitek Systems, Inc.",Technology,Software - Application
MKSI,MKS Inc.,Technology,Scientific & Technical Instruments
MKTW,"MarketWise, Inc.",Financial Services,Financial Data & Stock Exchanges
MLCO,Melco Resorts & Entertainment Limited,Consumer Cyclical,Resorts & Casinos
MLTX,MoonLake Immunotherapeutics,Healthcare,Biotechnology
MMLP,Martin Midstream Partners L.P.,Energy,Oil & Gas Midstream
MMSI,"Merit Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies
MNDO,MIND C.T.I. Ltd,Technology,Software - Application
MNDY,monday.com Ltd.,Technology,Software - Application
MNKD,MannKind Corporation,Healthcare,Biotechnology
MNOV,"MediciNova, Inc.",Healthcare,Biotechnology
MNPR,Monopar Therapeutics Inc.,Healthcare,Biotechnology
MNRO,"Monro, Inc.",Consumer Cyclical,Auto Parts
MNSB,"MainStreet Bancshares, Inc.",Financial Services,Banks - Regional
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic
MNTK,"Montauk Renewables, Inc.",Basic Materials,Specialty Chemicals
MNTS,Momentus Inc.,Industrials,Aerospace & Defense
MOBQ,"Mobiquity Technologies, Inc.",Communication Services,Advertising Agencies
MOFG,"MidWestOne Financial Group, Inc.",Financial Services,Banks - Regional
MOMO,Hello Group Inc.,Communication Services,Internet Content & Information
MOND,"Mondee Holdings, Inc.",Consumer Cyclical,Travel Services
MORN,"Morningstar, Inc.",Financial Services,Financial Data & Stock Exchanges
MOTS,"Motus GI Holdings, Inc.",Healthcare,Medical Devices
MOVE,Movano Inc.,Healthcare,Medical Devices
MPAA,"Motorcar Parts of America, Inc.",Consumer Cyclical,Auto Parts
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors
MQ,"Marqeta, Inc.",Technology,Software - Infrastructure
MRAM,"Everspin Technologies, Inc.",Technology,Semiconductors
MRCC,Monroe Capital Corporation,Financial Services,Asset Management
MRKR,"Marker Therapeutics, Inc.",Healthcare,Biotechnology
MRNA,"Moderna, Inc.",Healthcare,Biotechnology
MRTN,"Marten Transport, Ltd.",Industrials,Trucking
MRVI,"Maravai LifeSciences Holdings, Inc.",Healthcare,Biotechnology
