Ticker,Company Name,Sector,Industry
DK,"Delek US Holdings, Inc.",Energy,Oil & Gas Refining & Marketing
DKL,"Delek Logistics Partners, LP",Energy,Oil & Gas Refining & Marketing
DKS,"DICK'S Sporting Goods, Inc.",Consumer Cyclical,Specialty Retail
DLB,"Dolby Laboratories, Inc.",Industrials,Specialty Business Services
DLNG,Dynagas LNG Partners LP,Energy,Oil & Gas Midstream
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty
DLX,Deluxe Corporation,Industrials,Conglomerates
DNA,"Ginkgo Bioworks Holdings, Inc.",Healthcare,Biotechnology
DNOW,DNOW Inc.,Industrials,Industrial Distribution
DOC,"Healthpeak Properties, Inc.",Real Estate,REIT - Healthcare Facilities
DOCN,"DigitalOcean Holdings, Inc.",Technology,Software - Infrastructure
DOCS,"Doximity, Inc.",Healthcare,Health Information Services
DOLE,Dole plc,Consumer Defensive,Farm Products
DOUG,Douglas Elliman Inc.,Real Estate,Real Estate Services
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery
DOW,Dow Inc.,Basic Materials,Chemicals
DOX,Amdocs Limited,Technology,Software - Infrastructure
DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants
DQ,Daqo New Energy Corp.,Technology,Semiconductor Equipment & Materials
DRH,DiamondRock Hospitality Company,Real Estate,REIT - Hotel & Motel
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants
DSS,"DSS, Inc.",Consumer Cyclical,Packaging & Containers
DSX,Diana Shipping Inc.,Industrials,Marine Shipping
DT,"Dynatrace, Inc.",Technology,Software - Application
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric
DTM,"DT Midstream, Inc.",Energy,Oil & Gas Midstream
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric
DV,"DoubleVerify Holdings, Inc.",Communication Services,Advertising Agencies
DVA,DaVita Inc.,Healthcare,Medical Care Facilities
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P
DX,"Dynex Capital, Inc.",Real Estate,REIT - Mortgage
DXC,DXC Technology Company,Technology,Information Technology Services
EARN,Ellington Credit Company,Financial Services,Asset Management
EAT,"Brinker International, Inc.",Consumer Cyclical,Restaurants
EB,Eventbrite Inc,Communication Services,Internet Content & Information
EBF,"Ennis, Inc.",Industrials,Business Equipment & Supplies
EBS,Emergent BioSolutions Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
ECC,Eagle Point Credit Company Inc.,Financial Services,Asset Management
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals
ECVT,Ecovyst Inc.,Basic Materials,Specialty Chemicals
ED,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric
EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,Utilities,Utilities - Regulated Electric
EDU,New Oriental Education & Technology Group Inc.,Consumer Defensive,Education & Training Services
EE,"Excelerate Energy, Inc.",Energy,Oil & Gas Midstream
EFX,Equifax Inc.,Industrials,Consulting Services
EGP,"EastGroup Properties, Inc.",Real Estate,REIT - Industrial
EGY,"VAALCO Energy, Inc.",Energy,Oil & Gas E&P
EHAB,"Enhabit, Inc.",Healthcare,Medical Care Facilities
EHC,Encompass Health Corporation,Healthcare,Medical Care Facilities
EIG,"Employers Holdings, Inc.",Financial Services,Insurance - Specialty
EIX,Edison International,Utilities,Utilities - Regulated Electric
EL,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products
ELA,Envela Corporation,Consumer Cyclical,Luxury Goods
ELAN,Elanco Animal Health Incorporated,Healthcare,Drug Manufacturers - Specialty & Generic
ELF,"e.l.f. Beauty, Inc.",Consumer Defensive,Household & Personal Products
ELMD,"Electromed, Inc.",Healthcare,Medical Devices
ELME,Elme Communities,Real Estate,REIT - Residential
ELS,"Equity LifeStyle Properties, Inc.",Real Estate,REIT - Residential
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals
ENIC,Enel Chile S.A.,Utilities,Utilities - Regulated Electric
ENOV,Enovis Corporation,Healthcare,Medical Devices
ENR,"Energizer Holdings, Inc.",Industrials,Electrical Equipment & Parts
ENS,EnerSys,Industrials,Electrical Equipment & Parts
ENSV,Enservco Corporation,Energy,Oil & Gas Equipment & Services
ENVA,"Enova International, Inc.",Financial Services,Credit Services
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P
EPAC,Enerpac Tool Group Corp.,Industrials,Specialty Industrial Machinery
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services
EPC,Edgewell Personal Care Company,Consumer Defensive,Household & Personal Products
EPD,Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream
EPR,EPR Properties,Real Estate,REIT - Specialty
EPRT,"Essential Properties Realty Trust, Inc.",Real Estate,REIT - Retail
EQH,"Equitable Holdings, Inc.",Financial Services,Asset Management
EQR,Equity Residential,Real Estate,REIT - Residential
EQS,"Equus Total Return, Inc.",Financial Services,Asset Management
ES,Eversource Energy,Utilities,Utilities - Regulated Electric
ESAB,ESAB Corporation,Industrials,Metal Fabrication
ESE,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments
ESI,Element Solutions Inc,Basic Materials,Specialty Chemicals
ESNT,Essent Group Ltd.,Financial Services,Insurance - Specialty
ESRT,"Empire State Realty Trust, Inc.",Real Estate,REIT - Diversified
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential
ESTC,Elastic N.V.,Technology,Software - Application
ET,Energy Transfer LP,Energy,Oil & Gas Midstream
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery
ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric
EVC,Entravision Communications Corporation,Communication Services,Advertising Agencies
EVH,"Evolent Health, Inc.",Healthcare,Health Information Services
EVH,"Evolent Health, Inc.",Healthcare,Health Information Services
EVI,"EVI Industries, Inc.",Industrials,Industrial Distribution
EVR,Evercore Inc.,Financial Services,Capital Markets
EVRG,"Evergy, Inc.",Utilities,Utilities - Regulated Electric
EVTC,"EVERTEC, Inc.",Technology,Software - Infrastructure
EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices
EXC,Exelon Corporation,Utilities,Utilities - Regulated Electric
EXP,Eagle Materials Inc.,Basic Materials,Building Materials
EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers
FAF,First American Financial Corporation,Financial Services,Insurance - Specialty
FBK,FB Financial Corporation,Financial Services,Banks - Regional
FBP,First BanCorp.,Financial Services,Banks - Regional
FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,REIT - Mortgage
FC,Franklin Covey Co.,Consumer Defensive,Education & Training Services
FCF,First Commonwealth Financial Corporation,Financial Services,Banks - Regional
FCN,"FTI Consulting, Inc.",Industrials,Consulting Services
FCPT,"Four Corners Property Trust, Inc.",Real Estate,REIT - Retail
FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics
FE,FirstEnergy Corp.,Utilities,Utilities - Regulated Electric
FEDU,Four Seasons Education (Cayman) Inc.,Consumer Defensive,Education & Training Services
FENG,Phoenix New Media Limited,Communication Services,Internet Content & Information
FET,"Forum Energy Technologies, Inc.",Energy,Oil & Gas Equipment & Services
FF,FutureFuel Corp.,Basic Materials,Specialty Chemicals
FG,"F&G Annuities & Life, Inc.",Financial Services,Insurance - Life
FICO,Fair Isaac Corporation,Technology,Software - Application
FIGS,"FIGS, Inc.",Consumer Cyclical,Apparel Manufacturing
FIHL,Fidelis Insurance Holdings Limited,Financial Services,Insurance - Diversified
FINV,FinVolution Group,Financial Services,Credit Services
FIS,"Fidelity National Information Services, Inc.",Technology,Information Technology Services
FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction
FLNG,FLEX LNG Ltd.,Energy,Oil & Gas Midstream
FLO,"Flowers Foods, Inc.",Consumer Defensive,Packaged Foods
FLR,Fluor Corporation,Industrials,Engineering & Construction
FLS,Flowserve Corporation,Industrials,Specialty Industrial Machinery
FMC,FMC Corporation,Basic Materials,Agricultural Inputs
FMCC,Federal Home Loan Mortgage Corporation,Financial Services,Mortgage Finance
FMS,Fresenius Medical Care AG,Healthcare,Medical Care Facilities
FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",Consumer Defensive,Beverages - Brewers
FN,Fabrinet,Technology,Electronic Components
FNB,F.N.B. Corporation,Financial Services,Banks - Regional
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Home Improvement Retail
FNF,"Fidelity National Financial, Inc.",Financial Services,Insurance - Specialty
FOA,Finance of America Companies Inc.,Financial Services,Credit Services
FOR,Forestar Group Inc.,Real Estate,Real Estate - Development
FOUR,"Shift4 Payments, Inc.",Technology,Software - Infrastructure
FOXO,FOXO Technologies Inc.,Healthcare,Health Information Services
FPH,"Five Point Holdings, LLC",Real Estate,Real Estate - Development
FPI,Farmland Partners Inc.,Real Estate,REIT - Specialty
FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial
FRD,"Friedman Industries, Incorporated",Basic Materials,Steel
FRGE,Forge Global Holdings Inc,Financial Services,Capital Markets
FRO,Frontline plc,Energy,Oil & Gas Midstream
FRT,Federal Realty Investment Trust,Real Estate,REIT - Retail
FSK,FS KKR Capital Corp.,Financial Services,Asset Management
FSLY,"Fastly, Inc.",Technology,Software - Application
FSP,Franklin Street Properties Corp.,Real Estate,REIT - Office
FSS,Federal Signal Corporation,Industrials,Pollution & Treatment Controls
FTAI,FTAI Aviation Ltd.,Industrials,Rental & Leasing Services
FTI,TechnipFMC plc,Energy,Oil & Gas Equipment & Services
FTK,"Flotek Industries, Inc.",Energy,Oil & Gas Equipment & Services
FTV,Fortive Corporation,Technology,Scientific & Technical Instruments
FUBO,FuboTV Inc.,Communication Services,Broadcasting
FVRR,Fiverr International Ltd.,Communication Services,Internet Content & Information
G,Genpact Limited,Technology,Information Technology Services
GAM,"General American Investors Company, Inc.",Financial Services,Asset Management
GAU,Galiano Gold Inc.,Basic Materials,Gold
GBTG,"Global Business Travel Group, Inc.",Consumer Cyclical,Travel Services
GBX,"The Greenbrier Companies, Inc.",Industrials,Railroads
GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail
GD,General Dynamics Corporation,Industrials,Aerospace & Defense
GDDY,GoDaddy Inc.,Technology,Software - Infrastructure
GDOT,Green Dot Corporation,Financial Services,Credit Services
GE,GE Aerospace,Industrials,Aerospace & Defense
GEF,"Greif, Inc.",Consumer Cyclical,Packaging & Containers
GEN,Gen Digital Inc.,Technology,Software - Infrastructure
GEO,"The GEO Group, Inc.",Industrials,Security & Protection Services
GES,"Guess?, Inc.",Consumer Cyclical,Apparel Retail
GFI,Gold Fields Limited,Basic Materials,Gold
GHG,GreenTree Hospitality Group Ltd.,Consumer Cyclical,Lodging
GHI,Greystone Housing Impact Investors LP,Financial Services,Mortgage Finance
GIB,CGI Inc.,Technology,Information Technology Services
GIC,Global Industrial Company,Industrials,Industrial Distribution
GIL,Gildan Activewear Inc.,Consumer Cyclical,Apparel Manufacturing
GIS,"General Mills, Inc.",Consumer Defensive,Packaged Foods
GKOS,Glaukos Corporation,Healthcare,Medical Devices
GL,Globe Life Inc.,Financial Services,Insurance - Life
GLOB,Globant S.A.,Technology,Information Technology Services
GLP,Global Partners LP,Energy,Oil & Gas Midstream
GLW,Corning Incorporated,Technology,Electronic Components
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers
GME,GameStop Corp.,Consumer Cyclical,Specialty Retail
GMED,"Globus Medical, Inc.",Healthcare,Medical Devices
GMRE,Global Medical REIT Inc,Real Estate,REIT - Healthcare Facilities
GNE,Genie Energy Ltd.,Utilities,Utilities - Regulated Electric
GNK,Genco Shipping & Trading Limited,Industrials,Marine Shipping
GNL,"Global Net Lease, Inc.",Real Estate,REIT - Diversified
GNRC,Generac Holdings Inc.,Industrials,Specialty Industrial Machinery
GNW,"Genworth Financial, Inc.",Financial Services,Insurance - Life
GOLF,Acushnet Holdings Corp.,Consumer Cyclical,Leisure
GOTU,Gaotu Techedu Inc.,Consumer Defensive,Education & Training Services
GPC,Genuine Parts Company,Consumer Cyclical,Auto Parts
GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships
GPK,Graphic Packaging Holding Company,Consumer Cyclical,Packaging & Containers
GPMT,Granite Point Mortgage Trust Inc.,Real Estate,REIT - Mortgage
GPN,Global Payments Inc.,Industrials,Specialty Business Services
GPRK,GeoPark Limited,Energy,Oil & Gas E&P
GRAF,Graf Global Corp.,Financial Services,Shell Companies
GRAM,Gold Flora Corporation,Consumer Defensive,Tobacco
GRC,The Gorman-Rupp Company,Industrials,Specialty Industrial Machinery
GRND,Grindr Inc.,Technology,Software - Application
GRNT,"Granite Ridge Resources, Inc.",Energy,Oil & Gas E&P
GROV,"Grove Collaborative Holdings, Inc.",Consumer Defensive,Household & Personal Products
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets
GSL,"Global Ship Lease, Inc.",Industrials,Marine Shipping
GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts
GTES,Gates Industrial Corporation plc,Industrials,Specialty Industrial Machinery
GTN,"Gray Media, Inc.",Communication Services,Broadcasting
GTX,Garrett Motion Inc.,Consumer Cyclical,Auto Parts
GTY,Getty Realty Corp.,Real Estate,REIT - Retail
GVA,Granite Construction Incorporated,Industrials,Engineering & Construction
GWH,"ESS Tech, Inc.",Industrials,Electrical Equipment & Parts
GWRE,"Guidewire Software, Inc.",Technology,Software - Application
GWW,"W.W. Grainger, Inc.",Industrials,Industrial Distribution
GXO,"GXO Logistics, Inc.",Industrials,Integrated Freight & Logistics
H,Hyatt Hotels Corporation,Consumer Cyclical,Lodging
HAE,Haemonetics Corporation,Healthcare,Medical Devices
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services
HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure
HASI,"HA Sustainable Infrastructure Capital, Inc.",Financial Services,Asset Management
HAYW,"Hayward Holdings, Inc.",Industrials,Electrical Equipment & Parts
HBAN,Huntington Bancshares Incorporated,Financial Services,Banks - Regional
HBB,Hamilton Beach Brands Holding Company,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
HCA,"HCA Healthcare, Inc.",Healthcare,Medical Care Facilities
HCC,"Warrior Met Coal, Inc.",Basic Materials,Coking Coal
HCI,"HCI Group, Inc.",Financial Services,Insurance - Property & Casualty
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail
HDB,HDFC Bank Limited,Financial Services,Banks - Regional
HE,"Hawaiian Electric Industries, Inc.",Utilities,Utilities - Regulated Electric
HEI,HEICO Corporation,Industrials,Aerospace & Defense
HESM,Hess Midstream LP,Energy,Oil & Gas Midstream
HG,"Hamilton Insurance Group, Ltd.",Financial Services,Insurance - Reinsurance
HGTY,"Hagerty, Inc.",Financial Services,Insurance - Property & Casualty
HGV,Hilton Grand Vacations Inc.,Consumer Cyclical,Resorts & Casinos
HHS,"Harte Hanks, Inc.",Industrials,Conglomerates
HI,"Hillenbrand, Inc.",Industrials,Specialty Industrial Machinery
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Diversified
HIMS,"Hims & Hers Health, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
HIPO,Hippo Holdings Inc.,Financial Services,Insurance - Property & Casualty
HL,Hecla Mining Company,Basic Materials,Other Precious Metals & Mining
HLF,Herbalife Ltd.,Consumer Defensive,Packaged Foods
HLI,"Houlihan Lokey, Inc.",Financial Services,Capital Markets
HLLY,Holley Inc.,Consumer Cyclical,Auto Parts
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Lodging
HLX,"Helix Energy Solutions Group, Inc.",Energy,Oil & Gas Equipment & Services
HMN,Horace Mann Educators Corporation,Financial Services,Insurance - Property & Casualty
HNI,HNI Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
HOG,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles
HON,Honeywell International Inc.,Industrials,Conglomerates
HOV,"Hovnanian Enterprises, Inc.",Consumer Cyclical,Residential Construction
HP,"Helmerich & Payne, Inc.",Energy,Oil & Gas Drilling
HPE,Hewlett Packard Enterprise Company,Technology,Communication Equipment
HPP,"Hudson Pacific Properties, Inc.",Real Estate,REIT - Office
HPQ,HP Inc.,Technology,Computer Hardware
HR,Healthcare Realty Trust Incorporated,Real Estate,REIT - Healthcare Facilities
HRI,Herc Holdings Inc.,Industrials,Rental & Leasing Services
HRL,Hormel Foods Corporation,Consumer Defensive,Packaged Foods
HRTG,"Heritage Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty
HSBC,HSBC Holdings plc,Financial Services,Banks - Diversified
HSHP,Himalaya Shipping Ltd.,Industrials,Marine Shipping
HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel
HSY,The Hershey Company,Consumer Defensive,Confectioners
HTH,Hilltop Holdings Inc.,Financial Services,Financial Conglomerates
HTZ,"Hertz Global Holdings, Inc.",Industrials,Rental & Leasing Services
HUBB,Hubbell Incorporated,Industrials,Electrical Equipment & Parts
HUBS,"HubSpot, Inc.",Technology,Software - Application
HUM,Humana Inc.,Healthcare,Healthcare Plans
HUN,Huntsman Corporation,Basic Materials,Chemicals
HUYA,HUYA Inc.,Communication Services,Entertainment
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Home Improvement Retail
HWM,Howmet Aerospace Inc.,Industrials,Aerospace & Defense
HXL,Hexcel Corporation,Industrials,Aerospace & Defense
HY,"Hyster-Yale, Inc.",Industrials,Farm & Heavy Construction Machinery
HYLN,Hyliion Holdings Corp.,Consumer Cyclical,Auto Parts
HZO,"MarineMax, Inc.",Consumer Cyclical,Specialty Retail
IAG,IAMGOLD Corporation,Basic Materials,Gold
IAUX,i-80 Gold Corp.,Basic Materials,Gold
IBIO,"iBio, Inc.",Healthcare,Biotechnology
IBM,International Business Machines Corporation,Technology,Information Technology Services
IBN,ICICI Bank Limited,Financial Services,Banks - Regional
IBP,"Installed Building Products, Inc.",Consumer Cyclical,Residential Construction
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges
ICL,ICL Group Ltd,Basic Materials,Agricultural Inputs
IDA,"IDACORP, Inc.",Utilities,Utilities - Regulated Electric
IDT,IDT Corporation,Communication Services,Telecom Services
IDWM,"IDW Media Holdings, Inc.",Communication Services,Publishing
IE,Ivanhoe Electric Inc.,Basic Materials,Copper
IEX,IDEX Corporation,Industrials,Specialty Industrial Machinery
IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals
IHG,InterContinental Hotels Group PLC,Consumer Cyclical,Lodging
IHS,IHS Holding Limited,Real Estate,Real Estate Services
IIPR,"Innovative Industrial Properties, Inc.",Real Estate,REIT - Industrial
IMAX,IMAX Corporation,Communication Services,Entertainment
INFU,"InfuSystem Holdings, Inc.",Healthcare,Medical Devices
INFY,Infosys Limited,Technology,Information Technology Services
INGR,Ingredion Incorporated,Consumer Defensive,Packaged Foods
INN,"Summit Hotel Properties, Inc.",Real Estate,REIT - Hotel & Motel
INSP,"Inspire Medical Systems, Inc.",Healthcare,Medical Devices
INSW,"International Seaways, Inc.",Energy,Oil & Gas Midstream
INUV,"Inuvo, Inc.",Technology,Software - Application
INVH,Invitation Homes Inc.,Real Estate,REIT - Residential
IONQ,"IonQ, Inc.",Technology,Computer Hardware
IOT,Samsara Inc.,Technology,Software - Infrastructure
IP,International Paper Company,Consumer Cyclical,Packaging & Containers
IR,Ingersoll Rand Inc.,Industrials,Specialty Industrial Machinery
IRM,Iron Mountain Incorporated,Real Estate,REIT - Specialty
IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential
IT,"Gartner, Inc.",Technology,Information Technology Services
ITGR,Integer Holdings Corporation,Healthcare,Medical Devices
ITP,"IT Tech Packaging, Inc.",Basic Materials,Paper & Paper Products
ITT,ITT Inc.,Industrials,Specialty Industrial Machinery
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery
IVZ,Invesco Ltd.,Financial Services,Asset Management
JBGS,JBG SMITH Properties,Real Estate,REIT - Office
JBL,Jabil Inc.,Technology,Electronic Components
JCAP,"Jefferson Capital, Inc.",Financial Services,Credit Services
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment
JEF,Jefferies Financial Group Inc.,Financial Services,Capital Markets
JELD,"JELD-WEN Holding, Inc.",Industrials,Building Products & Equipment
JHG,Janus Henderson Group plc,Financial Services,Asset Management
JILL,"J.Jill, Inc.",Consumer Cyclical,Apparel Retail
JKS,"JinkoSolar Holding Co., Ltd.",Technology,Solar
JLL,Jones Lang LaSalle Incorporated,Real Estate,Real Estate Services
JMIA,Jumia Technologies AG,Consumer Cyclical,Internet Retail
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General
JOB,GEE Group Inc.,Industrials,Staffing & Employment Services
JOBY,"Joby Aviation, Inc.",Industrials,Airports & Air Services
JOE,The St. Joe Company,Real Estate,Real Estate - Diversified
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified
JXN,Jackson Financial Inc.,Financial Services,Insurance - Life
KAI,Kadant Inc.,Industrials,Specialty Industrial Machinery
KB,KB Financial Group Inc.,Financial Services,Banks - Regional
KBH,KB Home,Consumer Cyclical,Residential Construction
KBR,"KBR, Inc.",Industrials,Engineering & Construction
KD,"Kyndryl Holdings, Inc.",Technology,Information Technology Services
KEN,Kenon Holdings Ltd.,Utilities,Utilities - Independent Power Producers
KEX,Kirby Corporation,Industrials,Marine Shipping
KEY,KeyCorp,Financial Services,Banks - Regional
KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments
KF,"The Korea Fund, Inc.",Financial Services,Asset Management
KFS,Kingsway Financial Services Inc.,Consumer Cyclical,Auto & Truck Dealerships
KFY,Korn Ferry,Industrials,Staffing & Employment Services
KGS,"Kodiak Gas Services, Inc.",Energy,Oil & Gas Equipment & Services
KKR,KKR & Co. Inc.,Financial Services,Asset Management
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream
KMPR,Kemper Corporation,Financial Services,Insurance - Property & Casualty
KMT,Kennametal Inc.,Industrials,Tools & Accessories
KMX,"CarMax, Inc.",Consumer Cyclical,Auto & Truck Dealerships
KN,Knowles Corporation,Technology,Electronic Components
KNF,Knife River Corporation,Basic Materials,Building Materials
KNOP,KNOT Offshore Partners LP,Energy,Oil & Gas Midstream
KNTK,Kinetik Holdings Inc.,Energy,Oil & Gas Midstream
KNX,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic
KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",Consumer Defensive,Beverages - Non-Alcoholic
KOP,Koppers Holdings Inc.,Basic Materials,Specialty Chemicals
KORE,"KORE Group Holdings, Inc.",Communication Services,Telecom Services
KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P
KR,The Kroger Co.,Consumer Defensive,Grocery Stores
KREF,KKR Real Estate Finance Trust Inc.,Real Estate,REIT - Mortgage
KRG,Kite Realty Group Trust,Real Estate,REIT - Retail
KRO,"Kronos Worldwide, Inc.",Basic Materials,Specialty Chemicals
KRP,"Kimbell Royalty Partners, LP",Energy,Oil & Gas E&P
KSS,Kohl's Corporation,Consumer Cyclical,Department Stores
KTB,"Kontoor Brands, Inc.",Consumer Cyclical,Apparel Manufacturing
KULR,"KULR Technology Group, Inc.",Technology,Electronic Components
KW,"Kennedy-Wilson Holdings, Inc.",Real Estate,Real Estate Services
L,Loews Corporation,Financial Services,Insurance - Property & Casualty
LAD,"Lithia Motors, Inc.",Consumer Cyclical,Auto & Truck Dealerships
LADR,Ladder Capital Corp,Real Estate,REIT - Mortgage
LAW,"CS Disco, Inc.",Technology,Software - Application
LAZ,"Lazard, Inc.",Financial Services,Capital Markets
LB,LandBridge Company LLC,Energy,Oil & Gas Equipment & Services
LBRT,Liberty Energy Inc.,Energy,Oil & Gas Equipment & Services
LC,LendingClub Corporation,Financial Services,Banks - Regional
LCII,LCI Industries,Consumer Cyclical,Recreational Vehicles
LCTX,"Lineage Cell Therapeutics, Inc.",Healthcare,Biotechnology
LDI,"loanDepot, Inc.",Financial Services,Mortgage Finance
LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services
LEA,Lear Corporation,Consumer Cyclical,Auto Parts
LEE,"Lee Enterprises, Incorporated",Communication Services,Publishing
LEG,"Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction
LEU,Centrus Energy Corp.,Energy,Uranium
LEVI,Levi Strauss & Co.,Consumer Cyclical,Apparel Manufacturing
LFT,"Lument Finance Trust, Inc.",Real Estate,REIT - Mortgage
LGL,"The LGL Group, Inc.",Technology,Scientific & Technical Instruments
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense
LII,Lennox International Inc.,Industrials,Building Products & Equipment
LIN,Linde plc,Basic Materials,Specialty Chemicals
LITB,"LightInTheBox Holding Co., Ltd.",Consumer Cyclical,Internet Retail
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General
LMND,"Lemonade, Inc.",Financial Services,Insurance - Property & Casualty
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense
LNC,Lincoln National Corporation,Financial Services,Insurance - Life
LNN,Lindsay Corporation,Industrials,Farm & Heavy Construction Machinery
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric
LOCL,Local Bounti Corporation,Consumer Defensive,Farm Products
LODE,Comstock Inc.,Basic Materials,Other Precious Metals & Mining
LOMA,Loma Negra Compañía Industrial Argentina Sociedad Anónima,Basic Materials,Building Materials
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail
LPG,Dorian LPG Ltd.,Energy,Oil & Gas Midstream
LPL,"LG Display Co., Ltd.",Technology,Consumer Electronics
LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment
LRN,"Stride, Inc.",Consumer Defensive,Education & Training Services
LSF,"Laird Superfood, Inc.",Consumer Defensive,Packaged Foods
LTC,"LTC Properties, Inc.",Real Estate,REIT - Healthcare Facilities
LUMN,"Lumen Technologies, Inc.",Communication Services,Telecom Services
LUV,Southwest Airlines Co.,Industrials,Airlines
LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos
LVWR,"LiveWire Group, Inc.",Consumer Cyclical,Auto Manufacturers
LW,"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods
LXFR,Luxfer Holdings PLC,Industrials,Specialty Industrial Machinery
LXP,LXP Industrial Trust,Real Estate,REIT - Industrial
LYB,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals
LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment
LZB,La-Z-Boy Incorporated,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LZM,Lifezone Metals Limited,Basic Materials,Other Industrial Metals & Mining
M,"Macy's, Inc.",Consumer Cyclical,Department Stores
MA,Mastercard Incorporated,Financial Services,Credit Services
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential
MAC,The Macerich Company,Real Estate,REIT - Retail
MAIA,"MAIA Biotechnology, Inc.",Healthcare,Biotechnology
MAIN,Main Street Capital Corporation,Financial Services,Asset Management
MAN,ManpowerGroup Inc.,Industrials,Staffing & Employment Services
MANU,Manchester United plc,Communication Services,Entertainment
